Version, Version Name, Name, LOCs, Churn, Age, Number of Authors
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/DerivedAttributesPanel.java,147,20,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/NotificationTasks.java,225,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/PoliciesPanel.java,302,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/PolicyBeanPanel.java,257,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/PropagationTasks.java,257,26,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/ResourceSecurityPanel.java,168,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/ResourcesPanel.java,55,1,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/ResultSetPanel.java,438,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/RoleAttributesPanel.java,100,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/RoleSecurityPanel.java,172,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/RoleSummaryPanel.java,116,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/RoleTabPanel.java,81,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/RolesPanel.java,152,13,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/SchedTasks.java,272,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/SyncTasks.java,244,62,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/UserDetailsPanel.java,191,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/UserModalPageResult.java,98,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/UserSearchPanel.java,531,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/VirtualAttributesPanel.java,195,21,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/rest/ApprovalRestClient.java,38,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/rest/InvalidPolicyType.java,23,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/rest/NotificationRestClient.java,61,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/rest/PolicyRestClient.java,171,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/rest/UserRequestRestClient.java,47,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/rest/WorkflowRestClient.java,32,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java,44,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java,42,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java,80,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java,34,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java,43,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java,66,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java,51,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java,162,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,272,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/FieldPanel.java,169,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java,150,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java,127,0,1,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/wicket/markup/html/tree/TreeRolePanel.java,74,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/init/AbstractLoader.java,32,7,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/init/ActivitiWorkflowLoader.java,58,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/init/JobInstanceLoader.java,129,20,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/notification/NotificationManager.java,185,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/AccountPolicy.java,28,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/ExternalResource.java,347,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/Notification.java,145,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/NotificationTask.java,89,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/PasswordPolicy.java,28,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/Policy.java,63,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/PropagationTask.java,124,11,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/SchedTask.java,35,2,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/SyncPolicy.java,28,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/SyncTask.java,99,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/TaskExec.java,107,3,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/UserRequest.java,74,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/beans/package-info.java,18,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/NotificationDAO.java,24,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/PolicyDAO.java,31,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/TaskExecDAO.java,29,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/UserRequestDAO.java,24,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/impl/NotificationDAOImpl.java,43,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/impl/PolicyDAOImpl.java,70,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java,88,1,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java,47,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/ExternalResourceCheck.java,33,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/ExternalResourceValidator.java,52,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/NotificationCheck.java,32,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/NotificationValidator.java,52,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/PolicyCheck.java,33,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/PolicyValidator.java,103,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/PropagationTaskCheck.java,32,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/PropagationTaskValidator.java,60,5,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SchedTaskCheck.java,32,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SchedTaskValidator.java,88,22,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SchemaMappingCheck.java,33,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SchemaMappingValidator.java,55,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SyncTaskCheck.java,32,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SyncTaskValidator.java,52,24,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SyncopeUserCheck.java,33,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/SyncopeUserValidator.java,152,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/USchemaCheck.java,33,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/persistence/validation/entity/USchemaValidator.java,73,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/policy/AccountPolicyEnforcer.java,117,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/policy/AccountPolicyException.java,24,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/policy/PasswordPolicyEnforcer.java,201,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/policy/PasswordPolicyException.java,24,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/policy/PolicyEnforceException.java,24,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/policy/PolicyEnforcer.java,30,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/policy/PolicyEvaluator.java,113,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/propagation/ConnectorFacadeProxy.java,520,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/propagation/PropagationByResource.java,244,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/propagation/PropagationException.java,43,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/propagation/PropagationManager.java,801,1,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/propagation/package-info.java,18,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/rest/controller/NotificationController.java,108,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/rest/controller/PolicyController.java,193,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/rest/controller/UserRequestController.java,154,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/rest/controller/WorkflowController.java,56,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/rest/data/NotificationDataBinder.java,44,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/rest/data/PolicyDataBinder.java,124,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/rest/data/UserRequestDataBinder.java,88,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/AbstractJob.java,69,50,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/DefaultSyncJobActions.java,51,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/NotificationJob.java,199,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/SampleJob.java,29,11,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/SpringBeanJobFactory.java,90,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/SyncJob.java,343,563,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/SyncJobActions.java,36,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/SyncResult.java,107,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/package-info.java,18,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/util/ConnBundleManager.java,135,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/util/SchemaExporter.java,124,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/util/TaskUtil.java,88,14,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/util/XMLSerializer.java,52,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/AbstractUserWorkflowAdapter.java,93,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/ActivitiUserWorkflowAdapter.java,574,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/NoOpUserWorkflowAdapter.java,149,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/UserWorkflowAdapter.java,197,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/WorkflowException.java,34,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/WorkflowResult.java,70,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/AbstractActivitiDelegate.java,48,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/AutoActivate.java,24,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/Create.java,33,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/Delete.java,28,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/GenerateToken.java,29,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/Reactivate.java,21,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/Suspend.java,21,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/SyncopeEntitiesVariableType.java,27,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/SyncopeGroupManager.java,93,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/SyncopeGroupQueryImpl.java,122,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/SyncopeSession.java,18,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/SyncopeSessionFactory.java,33,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/SyncopeUserManager.java,108,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java,171,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/activiti/Update.java,36,0,1,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/workflow/package-info.java,18,0,1,1
18,refs/tags/syncope-0.7-EA,client/src/main/java/org/syncope/client/mod/SchedTaskMod.java,33,33,0,1
18,refs/tags/syncope-0.7-EA,client/src/main/java/org/syncope/client/mod/SyncTaskMod.java,46,46,0,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/GTaskModalPage.java,58,58,0,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/PTaskModalPage.java,44,44,0,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/STaskModalPage.java,119,119,0,1
18,refs/tags/syncope-0.7-EA,console/src/main/java/org/syncope/console/pages/panels/GenericTasks.java,244,244,0,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/AppContextMethodInvokingJobDetailFactoryBean.java,163,163,0,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/Job.java,18,18,0,1
18,refs/tags/syncope-0.7-EA,core/src/main/java/org/syncope/core/scheduling/SpringBeanContextAwareJobFactory.java,77,77,0,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/AbstractBaseBean.java,36,0,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/mod/AbstractAttributableMod.java,162,20,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/mod/AttributeMod.java,65,6,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/mod/MembershipMod.java,64,7,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/mod/RoleMod.java,114,44,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/mod/UserMod.java,75,17,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/AbstractAttributableTO.java,120,1,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/AttributeTO.java,87,2,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/ConfigurationTO.java,33,1,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/DerivedSchemaTO.java,32,0,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/MembershipTO.java,49,1,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/ResourceTO.java,175,61,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/RoleTO.java,134,41,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/SchemaMappingTO.java,88,0,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/SchemaTO.java,88,3,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/UserTO.java,149,67,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/validation/SyncopeClientCompositeErrorException.java,77,0,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/validation/SyncopeClientErrorHandler.java,85,0,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/validation/SyncopeClientException.java,56,4,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/types/SchemaType.java,35,0,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/types/SyncopeClientExceptionType.java,153,42,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/SyncopeApplication.java,172,1,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/SyncopeSession.java,73,19,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/BasePage.java,196,117,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Configuration.java,646,259,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/DerivedSchemaModalPage.java,104,17,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/DisplayAttributesModalPage.java,268,205,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/HomePage.java,25,1,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Login.java,220,56,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Logout.java,30,2,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/MembershipModalPage.java,85,6,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/ResourceModalPage.java,741,319,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Resources.java,457,210,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/RoleModalPage.java,102,252,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Roles.java,75,21,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Schema.java,853,24,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/SchemaModalPage.java,215,32,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/UserModalPage.java,276,162,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Users.java,127,690,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/WelcomePage.java,35,1,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/rest/SchemaRestClient.java,268,29,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,76,22,18,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java,72,12,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/AbstractAttributable.java,166,48,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/AbstractBaseBean.java,111,18,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/AbstractSchema.java,183,12,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/Entitlement.java,70,1,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/SchemaMapping.java,124,5,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/membership/Membership.java,163,4,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/role/SyncopeRole.java,329,117,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/beans/user/SyncopeUser.java,426,141,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/DAO.java,21,1,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/EntitlementDAO.java,28,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/MembershipDAO.java,28,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/MissingConfKeyException.java,25,1,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/ResourceDAO.java,31,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/SchemaDAO.java,29,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/impl/AbstractDAOImpl.java,48,4,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java,73,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/impl/MembershipDAOImpl.java,78,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/impl/ResourceDAOImpl.java,150,16,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/dao/impl/SchemaDAOImpl.java,82,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/persistence/security/AsymmetricCipher.java,61,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/controller/AbstractController.java,92,3,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/controller/ConfigurationController.java,235,31,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/controller/DerivedSchemaController.java,122,3,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/controller/ResourceController.java,192,18,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/controller/RoleController.java,162,11,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/controller/SchemaController.java,110,5,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/controller/UserController.java,389,166,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/data/AbstractAttributableDataBinder.java,708,49,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/data/ConfigurationDataBinder.java,35,0,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/data/DerivedSchemaDataBinder.java,81,10,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/data/ResourceDataBinder.java,252,23,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/data/RoleDataBinder.java,209,53,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/data/SchemaDataBinder.java,105,23,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/data/UserDataBinder.java,374,77,18,1
19,refs/tags/syncope-0.7.1,core/src/main/java/org/syncope/core/rest/jackson/UnwrappedObjectMapper.java,83,0,18,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/types/ConnectorCapability.java,29,0,17,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/search/AttributeCond.java,65,8,16,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/search/MembershipCond.java,41,0,16,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/search/NodeCond.java,167,26,16,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/commons/Constants.java,78,18,16,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/ConfigurationModalPage.java,106,3,16,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/client/to/TaskTO.java,52,7,15,1
19,refs/tags/syncope-0.7.1,client/src/main/java/org/syncope/types/PropagationMode.java,19,1,15,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/ErrorPage.java,33,1,15,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/TaskModalPage.java,271,30,15,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/pages/Tasks.java,147,42,15,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,70,5,15,1
19,refs/tags/syncope-0.7.1,console/src/main/java/org/syncope/console/wicket/markup/html/form/DeleteLinkPanel.java,27,1,15,1
