Version, Version Name, Name, LOCs, Churn, Age, Weighted Age, Number of Authors, Revisions, LOC Touched, LOC Added, Number of Fix, Buggy
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,41,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,51,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,162,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,64,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,32,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,33,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,34,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,100,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,81,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,65,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,167,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,78,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,103,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,133,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,386,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,35,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,54,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,55,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,42,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,156,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,43,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,41,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,78,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,124,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,35,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,35,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,50,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,219,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,15641,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,123,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,59,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,87,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,80,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,85,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,71,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,87,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,33,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,522,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,28,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,94,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,30,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,73,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,23,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,23,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,86,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,783,22,4,120,1,1,30,26,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,57,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,26,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,61,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,33,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,80,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,203,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,97,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,462,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,67,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,135,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1100,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,64,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,83,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,21,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,415,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,49,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,51,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,89,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,26,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,67,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,726,18,4,412,1,1,103,64,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,55,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,47,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,56,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,104,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,153,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,30,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,49,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,52,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,110,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,63,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,72,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,61,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,42,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,67,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,332,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,44,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,700,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,66,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,107,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,179,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,52,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,114,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,174,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,73,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,24,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,48,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,300,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,79,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,30,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,84,0,4,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,99,0,4,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,191,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,247,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,399,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,41,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,28,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,237,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,352,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,533,24,3,987,1,3,329,292,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,59,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,152,5,3,114,1,1,38,0,1,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,539,5,3,39,1,2,13,11,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,138,6,3,18,1,1,6,6,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,864,2,3,102,2,5,34,20,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,51,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,73,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,94,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,79,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,219,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,72,4,3,15,1,1,5,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,44,4,3,15,1,1,5,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,615,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,82,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,31,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,493,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,390,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,898,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,88,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,306,0,3,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,38,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,27,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,34,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,24,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,38,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,66,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,52,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,170,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,53,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,39,0,3,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,833,6,2,12,1,1,6,6,1,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,46,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,246,2,2,4,1,1,2,2,2,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,49,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,38,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,96,3,2,26,1,1,13,6,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,240,2,2,4,1,1,2,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,133,0,2,0,0,0,0,0,1,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,397,0,2,0,0,0,0,0,1,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,80,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,81,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,97,0,2,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,541,1,2,18,1,2,9,5,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,516,1,2,14,2,2,7,5,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,62,0,2,0,0,0,0,0,1,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,63,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,85,2,2,22,1,1,11,8,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,303,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,180,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,71,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,24,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,74,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,30,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,29,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,98,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,161,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,62,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,121,0,2,0,0,0,0,0,0,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,137,0,2,0,0,0,0,0,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3763,0,2,0,0,0,0,0,1,false,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,463,10,2,254,1,3,127,95,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,299,2,2,8,1,2,4,3,0,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,247,0,2,0,1,1,0,0,2,true,
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,127,0,2,0,0,0,0,0,1,true,
